User ID,Vehicle Model,Battery Capacity (kWh),Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Time of Day,State of Charge (Start %),State of Charge (End %),Temperature (C),Vehicle Age (years),Charger Type
ab58f56e-714,Kia Niro EV,65.2,2023-07-25 19:30:09,2023-07-25 20:34:57,43.59,1.08,Evening,18.1,79.0,23.2,6.7,DC_CCS
45e3cc3e-db8,Tesla Model 3 LR,80.9,2023-08-13 16:14:49,2023-08-14 12:39:25,54.53,20.41,Afternoon,38.0,100.0,33.1,7.8,AC_L2
d61f77ce-02c,Chevy Bolt,62.2,2023-09-17 09:09:51,2023-09-17 18:41:39,28.12,9.53,Morning,53.1,94.5,30.8,9.4,AC_L2
965b1404-fe9,Tesla Model 3 LR,80.5,2023-05-03 19:35:11,2023-05-03 21:18:23,58.53,1.72,Evening,31.1,96.3,17.0,6.6,DC_CCS
12328ff0-2f6,Tesla Model Y,80.3,2023-07-20 16:29:15,2023-07-21 05:21:27,48.32,12.87,Afternoon,39.6,95.5,30.6,4.4,AC_L2
92ecd540-19f,Tesla Model 3 LR,79.9,2023-10-02 23:23:55,2023-10-03 00:56:55,53.12,1.55,Night,34.5,95.4,9.2,7.1,DC_CCS
45596536-ef2,BMW i3,42.0,2023-01-11 17:38:26,2023-01-11 18:23:26,27.74,0.75,Evening,24.3,82.9,5.0,11.5,DC_CCS
3617a5e6-3ac,Ford Mustang Mach-E,71.3,2023-02-23 13:03:15,2023-02-23 14:25:27,52.39,1.37,Afternoon,26.8,91.8,14.9,4.4,DC_CCS
32fca22b-f29,Kia Niro EV,63.5,2023-12-04 12:09:06,2023-12-04 19:42:42,24.45,7.56,Afternoon,59.2,94.9,16.4,5.7,AC_L2
56a95722-ba3,Hyundai Kona Electric,61.6,2023-09-02 12:18:06,2023-09-02 13:09:42,38.12,0.86,Afternoon,23.3,79.4,29.2,7.6,DC_CCS
025db22a-46e,Tesla Model S,103.3,2023-02-14 14:02:10,2023-02-14 14:40:34,59.34,0.64,Afternoon,26.3,77.4,10.1,12.6,Tesla_SC
83f71bf6-a8f,Chevy Bolt,66.7,2023-09-21 19:28:11,2023-09-22 04:16:47,23.89,8.81,Evening,63.9,97.3,22.2,9.4,AC_L2
0a988022-870,Hyundai Kona Electric,64.9,2023-03-23 11:41:47,2023-03-23 12:48:59,41.46,1.12,Morning,30.3,87.2,18.6,5.8,DC_CCS
04e79dee-6d0,Ford Mustang Mach-E,79.4,2023-02-14 09:37:49,2023-02-15 06:04:13,49.95,20.44,Morning,38.4,97.3,10.5,5.1,AC_L2
2bf55d49-5cf,Chevy Bolt,67.3,2023-12-28 01:01:08,2023-12-28 13:56:56,40.19,12.93,Night,40.0,97.7,0.9,8.0,AC_L2
d315727a-252,Porsche Taycan,91.4,2023-03-02 17:50:30,2023-03-03 01:06:42,38.84,7.27,Evening,45.3,85.1,14.7,4.7,AC_L2
596db156-a3c,Hyundai Kona Electric,69.3,2023-03-26 18:16:42,2023-03-26 19:18:30,40.81,1.03,Evening,28.7,82.3,7.1,6.7,DC_CCS
eb90fad0-0dd,Rivian R1T,114.7,2023-10-11 12:15:02,2023-10-11 13:36:02,58.74,1.35,Afternoon,36.4,83.2,23.2,2.9,DC_CCS
e797ebc3-ce9,Audi e-tron,91.8,2023-07-26 19:29:28,2023-07-27 02:58:16,32.96,7.48,Evening,63.0,95.8,24.2,6.2,AC_L2
0c136e02-21f,Tesla Model Y,73.3,2023-10-06 08:55:18,2023-10-06 23:12:06,41.1,14.28,Morning,39.4,90.6,23.9,4.9,AC_L2
f4bb78dd-b3b,Hyundai Kona Electric,64.0,2023-07-09 05:45:24,2023-07-09 06:35:12,32.03,0.83,Night,32.5,78.9,24.8,7.1,DC_CCS
8c6d0de4-c05,Tesla Model Y,76.5,2023-10-14 12:39:28,2023-10-14 22:24:28,25.96,9.75,Afternoon,61.9,93.3,26.6,3.6,AC_L2
445ac149-efa,Ford Mustang Mach-E,85.5,2023-04-05 08:01:03,2023-04-05 13:07:03,24.01,5.1,Morning,57.2,83.3,18.1,5.3,AC_L2
c85a76a5-b3c,Hyundai Kona Electric,68.6,2023-10-24 17:25:30,2023-10-24 21:08:42,13.63,3.72,Evening,69.9,88.8,18.1,5.8,AC_L2
9dc74ce5-89e,Tesla Model S,99.3,2023-10-13 19:32:37,2023-10-13 20:08:01,74.23,0.59,Evening,18.8,84.0,12.5,12.9,Tesla_SC
847f8293-572,Tesla Model 3 LR,74.3,2023-08-26 14:50:00,2023-08-27 06:00:12,45.0,15.17,Afternoon,32.8,89.9,31.7,8.9,AC_L2
4034e6e3-bff,Tesla Model 3 LR,74.2,2023-07-15 07:37:36,2023-07-15 08:40:00,44.44,1.04,Morning,28.7,83.5,31.5,6.0,DC_CCS
041cdf65-216,Tesla Model 3 LR,76.6,2023-05-15 14:09:32,2023-05-16 00:18:32,52.86,10.15,Afternoon,34.2,99.2,25.1,6.9,AC_L2
1c563471-e9a,Nissan Leaf,56.6,2023-06-28 20:46:37,2023-06-28 21:43:37,35.02,0.95,Evening,26.9,83.4,23.9,14.2,DC_CHAdeMO
f4a288db-a17,Rivian R1T,127.7,2023-09-01 18:30:41,2023-09-02 06:02:29,43.19,11.53,Evening,59.9,92.4,25.3,3.8,AC_L2
e280caca-294,Porsche Taycan,80.1,2023-12-26 14:15:24,2023-12-26 15:34:00,60.61,1.31,Afternoon,14.3,80.5,14.2,5.6,DC_CCS
2f08fddd-b4d,Volkswagen ID.4,79.2,2023-03-26 20:46:39,2023-03-27 13:55:39,52.13,17.15,Evening,34.5,96.6,8.2,5.1,AC_L2
b17e659d-fac,BMW i3,41.9,2023-09-30 09:54:53,2023-09-30 17:25:29,24.34,7.51,Morning,43.3,99.2,27.4,11.9,AC_L2
1ce469c3-887,Tesla Model Y,76.6,2023-04-15 17:35:07,2023-04-15 18:16:31,55.7,0.69,Evening,31.7,95.0,15.4,4.8,Tesla_SC
22547c5e-478,Tesla Model 3 LR,74.2,2023-07-09 12:57:48,2023-07-09 21:58:24,33.77,9.01,Afternoon,50.9,94.5,37.5,7.1,AC_L2
1ce469c3-887,Tesla Model 3 LR,75.6,2023-11-22 07:30:11,2023-11-22 17:59:35,33.91,10.49,Morning,46.9,89.2,13.0,6.6,AC_L2
133287cd-303,BMW i3,43.2,2023-10-02 20:36:00,2023-10-02 23:49:48,15.73,3.23,Evening,58.6,92.3,12.4,11.1,AC_L2
ffc3b4b6-0d7,Volkswagen ID.4,75.2,2023-11-14 20:40:06,2023-11-15 04:38:18,42.2,7.97,Evening,31.8,85.2,7.8,3.0,AC_L2
7c960333-14a,Hyundai Kona Electric,63.8,2023-11-29 13:11:33,2023-11-29 18:47:33,25.42,5.6,Afternoon,49.9,86.6,20.2,5.6,AC_L2
1d95c5f0-b35,Tesla Model Y,72.6,2023-04-02 12:46:10,2023-04-02 13:59:22,50.72,1.22,Afternoon,14.5,78.2,22.0,4.0,DC_CCS
f70c843a-630,Nissan Leaf,46.2,2023-06-11 16:47:20,2023-06-12 19:26:56,16.43,26.66,Afternoon,63.6,98.0,28.1,15.4,AC_L1
4034e6e3-bff,Kia Niro EV,66.2,2023-10-14 19:20:39,2023-10-14 20:20:03,39.3,0.99,Evening,24.0,78.0,14.1,5.1,DC_CCS
3b92b5db-0af,Tesla Model 3 LR,73.5,2023-09-23 12:55:31,2023-09-23 21:41:07,27.99,8.76,Afternoon,60.2,96.8,33.7,6.0,AC_L2
12328ff0-2f6,Audi e-tron,94.5,2023-05-25 06:50:15,2023-05-26 00:36:27,54.29,17.77,Morning,37.0,90.0,21.3,7.6,AC_L2
9826758d-85f,Tesla Model Y,77.7,2023-11-07 20:32:04,2023-11-08 11:09:16,36.78,14.62,Evening,46.1,90.0,9.4,4.2,AC_L2
17ebf347-496,Tesla Model 3 LR,79.7,2023-04-14 19:37:12,2023-04-15 10:45:36,54.69,15.14,Evening,31.6,95.7,10.5,6.1,AC_L2
f7f7d1fa-4e0,Volkswagen ID.4,77.6,2023-09-01 13:04:37,2023-09-01 23:56:49,33.97,10.87,Afternoon,49.5,91.7,30.7,5.9,AC_L2
274c1a6a-9ee,Tesla Model Y,78.1,2023-04-05 06:06:15,2023-04-05 16:23:39,31.92,10.29,Morning,57.1,96.7,17.2,3.9,AC_L2
e280caca-294,Volkswagen ID.4,77.3,2023-01-29 18:33:07,2023-01-30 03:35:31,32.25,9.04,Evening,51.8,89.9,4.9,5.5,AC_L2
dbf8ec81-f9c,Volkswagen ID.4,79.6,2023-04-08 12:35:06,2023-04-08 20:43:30,42.55,8.14,Afternoon,46.3,95.4,24.9,4.9,AC_L2
83f71bf6-a8f,Chevy Bolt,66.7,2023-07-05 17:32:30,2023-07-05 18:36:06,45.42,1.06,Evening,22.6,84.3,28.0,7.2,DC_CCS
0db3ecfc-f28,Audi e-tron,85.0,2023-09-07 07:50:37,2023-09-07 08:59:37,49.98,1.15,Morning,28.6,80.3,26.0,5.1,DC_CCS
a8a295f1-acd,Ford Mustang Mach-E,75.2,2023-01-12 20:43:19,2023-01-12 21:52:55,49.92,1.16,Evening,20.5,81.4,-0.7,5.3,DC_CCS
6e79e2a7-84e,Tesla Model Y,78.9,2023-08-30 13:41:09,2023-08-31 00:35:09,27.51,10.9,Afternoon,64.4,96.5,35.2,5.1,AC_L2
c85a76a5-b3c,Volkswagen ID.4,79.9,2023-09-19 01:37:21,2023-09-19 15:47:33,43.21,14.17,Night,43.1,93.0,17.9,3.3,AC_L2
4f98e343-f43,Ford Mustang Mach-E,74.4,2023-05-30 17:59:35,2023-05-30 19:14:35,50.33,1.25,Evening,21.5,80.8,24.0,5.4,DC_CCS
0c9c8834-1da,Tesla Model 3 LR,80.5,2023-03-18 16:50:59,2023-03-18 17:58:11,51.9,1.12,Afternoon,25.5,82.1,16.2,8.0,DC_CCS
f70c843a-630,Kia Niro EV,61.5,2023-05-03 08:58:10,2023-05-03 15:00:34,32.96,6.04,Morning,48.9,98.0,23.3,6.5,AC_L2
b5621b2a-9cd,Chevy Bolt,64.2,2023-04-24 06:03:08,2023-04-24 07:03:08,41.35,1.0,Morning,23.0,81.6,14.1,9.6,DC_CCS
55fc1322-470,BMW i3,43.2,2023-01-03 07:04:21,2023-01-03 07:47:33,26.81,0.72,Morning,20.6,76.5,5.6,10.8,DC_CCS
45e3cc3e-db8,BMW i3,42.0,2023-04-11 19:15:04,2023-04-11 19:55:52,26.27,0.68,Evening,26.4,83.3,11.7,12.1,DC_CCS
5be8c31e-a03,Nissan Leaf,61.1,2023-02-08 19:07:20,2023-02-08 19:55:20,34.81,0.8,Evening,29.0,80.3,5.0,15.8,DC_CHAdeMO
7cc7c307-c28,Chevy Bolt,59.5,2023-02-21 14:56:21,2023-02-21 23:04:09,26.14,8.13,Afternoon,47.2,87.5,15.5,9.1,AC_L2
d8707894-83c,Nissan Leaf,43.3,2023-02-25 08:44:45,2023-02-25 21:10:33,16.57,12.43,Morning,57.7,93.5,11.7,14.3,AC_L1
835c7ecf-d34,Nissan Leaf,50.2,2023-02-02 09:29:33,2023-02-02 16:54:45,17.83,7.42,Morning,55.6,89.6,9.9,15.7,AC_L2
584b9ab3-daf,BMW i3,41.3,2023-04-19 23:35:05,2023-04-20 00:14:05,22.68,0.65,Night,34.2,82.9,5.6,11.6,DC_CCS
78c9d957-83a,Audi e-tron,91.5,2023-08-09 03:13:08,2023-08-09 11:26:20,44.63,8.22,Night,51.0,96.6,20.8,6.4,AC_L2
2843a4b6-531,Tesla Model 3 LR,78.5,2023-11-08 12:19:42,2023-11-09 00:02:54,31.71,11.72,Afternoon,56.6,95.1,21.9,8.4,AC_L2
7e686207-85a,Ford Mustang Mach-E,80.2,2023-08-02 20:16:13,2023-08-02 21:16:49,46.26,1.01,Evening,24.6,75.5,20.5,3.9,DC_CCS
b42394e7-c5e,Tesla Model S,97.5,2023-01-26 17:39:58,2023-01-27 01:58:34,29.95,8.31,Evening,63.8,92.0,6.2,13.0,AC_L2
18a83772-906,Ford Mustang Mach-E,80.2,2023-03-12 09:02:31,2023-03-12 19:27:43,27.6,10.42,Morning,65.0,97.5,13.7,5.4,AC_L2
32fca22b-f29,Audi e-tron,93.1,2023-12-19 17:43:16,2023-12-20 02:17:28,32.88,8.57,Evening,64.3,98.5,7.0,6.2,AC_L2
8da2bdc9-49a,Audi e-tron,94.4,2023-06-05 17:46:20,2023-06-05 18:48:44,47.13,1.04,Evening,31.2,77.4,29.0,6.7,DC_CCS
00391d4d-e4c,Nissan Leaf,58.6,2023-02-19 17:06:37,2023-02-20 00:34:49,32.81,7.47,Evening,36.0,87.7,10.8,14.1,AC_L2
5fed89a1-21f,Nissan Leaf,56.5,2023-10-20 20:55:42,2023-10-21 00:45:30,13.38,3.83,Evening,66.5,89.4,12.8,14.8,AC_L2
8aaa8c41-2b5,Volkswagen ID.4,77.1,2023-03-08 19:37:50,2023-03-08 20:36:38,38.65,0.98,Evening,31.5,77.2,6.4,5.3,DC_CCS
d83abb01-baa,Chevy Bolt,57.7,2023-06-25 17:18:29,2023-06-26 06:25:05,32.95,13.11,Evening,43.8,96.9,26.4,8.5,AC_L2
025db22a-46e,Ford Mustang Mach-E,73.1,2023-02-17 18:08:47,2023-02-18 04:50:47,34.96,10.7,Evening,39.7,84.9,5.9,5.9,AC_L2
4034e6e3-bff,Volkswagen ID.4,78.7,2023-09-12 18:09:35,2023-09-13 05:19:11,46.53,11.16,Evening,42.3,98.1,25.1,4.0,AC_L2
6e392740-616,Audi e-tron,88.4,2023-01-10 20:26:14,2023-01-11 17:22:02,49.88,20.93,Evening,42.7,95.2,0.5,6.7,AC_L2
2d56ab9b-b6a,Tesla Model Y,75.8,2023-05-19 18:59:14,2023-05-20 09:10:38,42.36,14.19,Evening,41.9,95.6,18.3,4.2,AC_L2
3617a5e6-3ac,Tesla Model 3 LR,74.8,2023-03-09 17:18:04,2023-03-09 17:48:04,50.81,0.5,Evening,17.9,76.9,11.7,7.8,Tesla_SC
affd4e0e-c70,Tesla Model Y,80.2,2023-03-23 18:40:03,2023-03-23 20:22:39,64.45,1.71,Evening,15.8,89.4,9.0,4.5,DC_CCS
cfd86521-a95,Chevy Bolt,62.5,2023-06-29 08:49:02,2023-06-29 12:59:14,13.85,-0.9167191947548704,Morning,69.5,90.5,29.4,8.2,AC_L2
9a718917-a6e,Nissan Leaf,58.6,2023-10-12 04:04:30,2023-10-13 06:13:30,21.24,26.15,Night,59.5,93.6,10.2,13.9,AC_L1
d3ee0184-a84,Ford Mustang Mach-E,87.5,2023-01-27 18:17:23,2023-01-28 00:52:47,36.04,6.59,Evening,50.7,89.8,4.6,5.0,AC_L2
21b0e0ab-345,Tesla Model 3 LR,75.2,2023-10-09 06:31:58,2023-10-09 07:33:10,44.91,1.02,Morning,22.3,77.1,17.5,7.1,DC_CCS
7dfd5742-5f4,Chevy Bolt,60.7,2023-10-24 11:47:47,2023-10-24 13:02:47,46.75,1.25,Morning,27.6,97.9,27.5,8.9,DC_CCS
8e81787f-42d,Nissan Leaf,46.4,2023-12-13 06:42:40,2023-12-13 07:25:16,27.89,0.71,Morning,20.8,76.1,7.1,14.5,DC_CHAdeMO
41c638a7-435,Chevy Bolt,60.2,2023-04-07 18:41:30,2023-04-07 19:59:30,44.66,1.3,Evening,28.0,94.3,12.2,7.2,DC_CCS
255552e7-a12,Nissan Leaf,52.6,2023-08-07 19:31:22,2023-08-07 20:38:34,42.29,1.12,Evening,22.0,94.5,24.9,14.0,DC_CHAdeMO
d315727a-252,Tesla Model Y,75.9,2023-06-14 19:57:15,2023-06-15 10:21:15,35.45,14.4,Evening,51.4,95.8,23.9,5.4,AC_L2
817d0f82-043,Kia Niro EV,62.5,2023-10-22 13:26:08,2023-10-22 22:54:20,29.87,9.47,Afternoon,44.1,90.4,27.2,7.3,AC_L2
9a718917-a6e,Tesla Model Y,81.7,2023-04-02 18:21:48,2023-04-03 04:08:36,29.48,9.78,Evening,54.7,89.1,14.7,5.7,AC_L2
54b94439-ec3,Hyundai Kona Electric,62.3,2023-01-14 13:04:28,2023-01-14 13:51:16,31.38,-1.2886974333174024,Afternoon,30.7,76.1,12.4,5.2,DC_CCS
cfd86521-a95,Kia Niro EV,63.2,2023-08-13 18:45:16,2023-08-13 19:32:04,33.79,0.78,Evening,27.1,74.5,27.5,7.3,DC_CCS
32fca22b-f29,Chevy Bolt,66.9,2023-09-14 09:16:08,2023-09-14 19:04:08,30.18,9.8,Morning,54.9,98.2,26.1,8.5,AC_L2
5aed6783-81f,BMW i3,41.4,2023-12-21 22:53:14,2023-12-21 23:45:26,29.31,0.87,Night,20.1,83.8,-2.8,11.3,DC_CCS
58c07f55-c6a,Tesla Model 3 LR,81.7,2023-02-06 20:29:13,2023-02-06 20:58:37,53.44,0.49,Evening,23.0,81.4,0.6,7.2,Tesla_SC
812c772b-153,Chevy Bolt,60.3,2023-09-17 19:16:21,2023-09-17 20:38:33,46.1,1.37,Evening,29.5,98.9,21.4,8.4,DC_CCS
66657894-6e8,Nissan Leaf,47.3,2023-04-12 11:39:44,2023-04-12 21:16:20,23.69,9.61,Morning,39.2,85.0,20.0,15.3,AC_L2
01179bcc-088,Tesla Model 3 LR,83.9,2023-04-14 20:19:21,2023-04-14 20:49:57,54.25,0.51,Evening,27.8,84.4,13.7,8.8,Tesla_SC
b5621b2a-9cd,Nissan Leaf,50.1,2023-05-03 20:18:27,2023-05-03 21:26:51,38.11,1.14,Evening,27.3,97.5,18.6,15.7,DC_CHAdeMO
04819e3b-b21,Nissan Leaf,52.7,2023-05-05 06:37:02,2023-05-05 11:08:50,23.3,4.53,Morning,52.6,94.2,21.4,13.6,AC_L2
56a95722-ba3,Hyundai Kona Electric,63.0,2023-02-01 19:44:24,2023-02-01 23:46:48,11.48,4.04,Evening,66.3,83.1,2.2,7.1,AC_L2
ecb33e5e-628,Kia Niro EV,64.2,2023-11-16 10:28:58,2023-11-16 11:18:46,36.59,0.83,Morning,26.1,77.0,20.6,7.9,DC_CCS
b31c66ea-262,Tesla Model 3 LR,74.3,2023-06-08 18:20:33,2023-06-09 04:46:57,25.49,10.44,Evening,55.8,88.9,27.9,7.8,AC_L2
7c666c33-413,Tesla Model Y,85.2,2023-06-26 15:46:46,2023-06-26 16:20:22,47.74,0.56,Afternoon,36.0,84.7,32.8,4.1,Tesla_SC
d0e82b5a-74e,Nissan Leaf,56.1,2023-10-05 20:45:58,2023-10-05 21:39:58,34.78,0.9,Evening,23.3,80.3,15.3,15.4,DC_CHAdeMO
283794ab-61f,Nissan Leaf,61.6,2023-06-09 08:41:36,2023-06-09 09:42:12,44.43,1.01,Morning,20.2,83.3,31.2,15.6,DC_CHAdeMO
c0ddb67b-aee,Audi e-tron,94.1,2023-11-19 17:33:06,2023-11-20 03:21:06,36.73,9.8,Evening,50.1,86.5,10.8,5.2,AC_L2
1d95c5f0-b35,Nissan Leaf,50.5,2023-08-09 12:54:51,2023-08-10 21:03:15,31.86,32.14,Afternoon,34.6,94.9,34.7,14.0,AC_L1
1e633a6f-7c9,Tesla Model 3 LR,77.1,2023-03-07 11:54:55,2023-03-07 21:02:07,40.93,9.12,Morning,49.4,98.3,16.4,7.8,AC_L2
bb395f6e-502,Volkswagen ID.4,83.0,2023-09-29 18:22:32,2023-09-30 00:50:08,38.88,6.46,Evening,50.7,95.2,24.6,5.5,AC_L2
35753673-123,BMW i3,43.1,2023-10-31 03:37:26,2023-10-31 10:07:26,22.72,6.5,Night,47.2,97.4,9.1,10.8,AC_L2
e7c2542d-37e,Chevy Bolt,63.2,2023-10-30 14:35:23,2023-10-30 21:06:35,20.15,6.52,Afternoon,65.6,96.1,25.4,9.7,AC_L2
b2a26206-fb6,Ford Mustang Mach-E,73.4,2023-05-25 11:00:19,2023-05-26 02:47:43,39.94,15.79,Morning,40.7,91.1,27.9,4.1,AC_L2
fbf96e15-83e,Tesla Model 3 LR,81.5,2023-07-16 13:52:32,2023-07-16 23:44:08,26.33,9.86,Afternoon,66.3,95.8,34.6,6.8,AC_L2
a5bc47b4-204,Tesla Model Y,78.8,2023-04-19 10:43:09,2023-04-19 11:59:57,60.61,1.28,Morning,9.7,78.2,23.0,3.0,DC_CCS
cfd86521-a95,Tesla Model Y,77.9,2023-10-08 19:34:46,2023-10-08 20:43:46,42.31,1.15,Evening,31.6,81.3,12.2,3.8,DC_CCS
274c1a6a-9ee,Nissan Leaf,51.7,2023-06-09 20:06:09,2023-06-09 20:59:33,35.44,0.89,Evening,22.0,82.6,18.0,15.2,DC_CHAdeMO
772b5964-74e,Kia Niro EV,61.7,2023-10-29 13:47:47,2023-10-30 04:08:11,36.61,14.34,Afternoon,44.0,98.6,22.1,6.9,AC_L2
0818e610-9df,Chevy Bolt,63.2,2023-01-13 12:05:35,2023-01-13 13:03:11,40.49,0.96,Afternoon,21.0,78.5,13.1,8.3,DC_CCS
45596536-ef2,Tesla Model Y,79.3,2023-07-13 04:29:45,2023-07-13 13:24:21,40.11,8.91,Night,44.7,91.0,26.4,5.0,AC_L2
c0ddb67b-aee,Tesla Model Y,82.1,2023-02-24 06:41:05,2023-02-24 13:01:29,26.84,6.34,Morning,60.1,90.0,5.9,4.6,AC_L2
9dc74ce5-89e,Nissan Leaf,59.7,2023-09-21 04:05:39,2023-09-21 11:32:03,18.75,7.44,Night,61.5,91.2,20.6,14.3,AC_L2
a90cdec8-439,Ford Mustang Mach-E,77.8,2023-07-03 15:57:26,2023-07-04 07:08:14,42.66,15.18,Afternoon,43.3,96.0,35.2,3.4,AC_L2
c7c6b33a-d21,Nissan Leaf,41.3,2023-11-06 18:48:29,2023-11-06 19:26:17,23.16,0.63,Evening,32.1,81.9,12.9,14.2,DC_CHAdeMO
d61ca97b-504,Nissan Leaf,43.8,2023-09-22 13:33:34,2023-09-22 19:19:10,18.1,5.76,Afternoon,57.0,96.1,29.9,13.3,AC_L2
fbf96e15-83e,Ford Mustang Mach-E,82.4,2023-05-08 20:26:40,2023-05-08 21:38:40,53.05,1.2,Evening,22.7,81.1,13.6,4.8,DC_CCS
e280caca-294,Tesla Model Y,79.2,2023-03-24 08:40:11,2023-03-24 09:42:35,45.53,1.04,Morning,26.2,78.5,11.4,5.6,DC_CCS
92ecd540-19f,Tesla Model 3 LR,84.1,2023-12-26 20:35:37,2023-12-27 06:12:49,33.72,9.62,Evening,54.4,91.8,1.4,6.4,AC_L2
5e181db1-aa9,Tesla Model 3 LR,74.3,2023-02-22 16:25:47,2023-02-22 17:41:59,54.39,1.27,Afternoon,17.5,83.2,12.0,8.0,DC_CCS
6ac9aef0-2c4,Tesla Model Y,74.1,2023-03-31 17:51:49,2023-04-01 02:03:13,47.95,8.19,Evening,38.1,98.6,10.8,3.6,AC_L2
a87a4f50-6a5,Tesla Model 3 LR,79.4,2023-05-29 13:01:07,2023-05-29 13:37:07,55.0,0.6,Afternoon,20.5,83.2,26.1,6.6,Tesla_SC
18a83772-906,Tesla Model Y,84.5,2023-03-11 06:45:30,2023-03-11 18:51:30,49.95,12.1,Morning,32.5,86.8,8.9,5.4,AC_L2
7623c398-100,Audi e-tron,93.4,2023-07-08 18:04:21,2023-07-08 19:41:33,64.52,1.62,Evening,20.5,83.0,27.9,6.7,DC_CCS
12328ff0-2f6,Volkswagen ID.4,84.5,2023-02-26 22:08:24,2023-02-27 18:51:00,52.98,20.71,Night,37.3,95.9,1.1,5.8,AC_L2
27b5fa17-7e4,Ford Mustang Mach-E,79.8,2023-04-03 14:07:39,2023-04-04 00:40:39,50.21,10.55,Afternoon,38.9,97.1,22.3,5.9,AC_L2
cd98552b-321,BMW i3,42.4,2023-04-30 20:47:57,2023-05-01 01:47:21,12.48,4.99,Evening,67.9,95.9,9.0,12.0,AC_L2
2bf55d49-5cf,Tesla Model Y,80.5,2023-04-27 02:02:32,2023-04-27 06:41:32,26.04,4.65,Night,57.8,88.6,5.8,4.2,AC_L2
e280caca-294,BMW i3,42.7,2023-08-11 20:28:28,2023-08-12 05:54:16,27.12,9.43,Evening,36.8,95.4,22.6,10.9,AC_L2
a1038e80-60b,Nissan Leaf,40.1,2023-07-08 17:21:07,2023-07-08 17:54:07,18.36,0.55,Evening,37.0,77.6,27.7,13.5,DC_CHAdeMO
5d034ae6-645,Nissan Leaf,50.5,2023-11-09 03:38:29,2023-11-10 18:37:17,25.36,38.98,Night,42.6,90.5,4.2,14.4,AC_L1
cfc555af-b74,Nissan Leaf,50.7,2023-05-22 21:47:17,2023-05-23 17:09:29,14.22,19.37,Night,52.0,79.3,16.3,14.4,AC_L1
4034e6e3-bff,Tesla Model 3 LR,81.0,2023-06-09 15:52:14,2023-06-10 03:37:50,28.81,11.76,Afternoon,63.4,97.1,29.4,6.0,AC_L2
465ad542-410,Tesla Model S,104.5,2023-11-01 14:20:55,2023-11-01 15:41:19,58.71,1.34,Afternoon,25.1,74.8,16.1,13.1,DC_CCS
1ce469c3-887,Tesla Model 3 LR,78.8,2023-10-20 20:30:06,2023-10-21 12:18:06,52.81,15.8,Evening,29.0,93.8,13.6,7.0,AC_L2
f01b96ca-435,Nissan Leaf,43.4,2023-07-10 10:35:07,2023-07-10 13:11:43,6.68,2.61,Morning,71.9,86.2,37.6,15.5,AC_L2
a38eca25-2f4,Tesla Model Y,76.6,2023-03-31 18:44:41,2023-03-31 20:00:17,53.13,1.26,Evening,16.7,77.6,8.9,4.2,DC_CCS
e29a1fdc-f40,Tesla Model 3 LR,79.3,2023-09-27 17:27:07,2023-09-27 17:50:31,41.16,0.39,Evening,34.4,80.0,24.0,8.8,Tesla_SC
a1d7f434-907,Tesla Model 3 LR,80.7,2023-02-21 16:50:12,2023-02-21 17:20:12,57.0,0.5,Afternoon,17.1,78.8,11.8,8.1,Tesla_SC
22547c5e-478,Tesla Model 3 LR,79.7,2023-05-10 12:58:02,2023-05-10 13:34:02,55.84,0.6,Afternoon,20.9,82.9,28.7,7.2,Tesla_SC
19b2c0b8-3d3,Tesla Model Y,78.8,2023-03-21 18:10:23,2023-03-21 18:53:35,68.0,0.72,Evening,18.9,96.4,7.6,4.6,Tesla_SC
0c136e02-21f,BMW i3,41.1,2023-08-09 20:54:59,2023-08-09 22:01:35,38.13,1.11,Evening,16.0,97.6,25.5,11.2,DC_CCS
9826758d-85f,Tesla Model Y,80.1,2023-11-11 20:33:35,2023-11-11 21:20:59,72.25,0.79,Evening,14.9,94.6,5.6,4.3,Tesla_SC
78c9d957-83a,Tesla Model 3 LR,74.8,2023-02-02 08:17:21,2023-02-02 09:02:21,65.12,0.75,Morning,19.1,93.8,7.1,6.2,Tesla_SC
b6302fa7-65c,Hyundai Kona Electric,64.7,2023-08-05 00:48:35,2023-08-05 20:35:59,48.47,19.79,Night,28.1,98.4,19.8,5.7,AC_L2
54b94439-ec3,Tesla Model S,98.7,2023-03-14 20:08:22,2023-03-14 20:35:58,48.05,0.46,Evening,32.4,74.1,6.3,13.8,Tesla_SC
a87a4f50-6a5,Tesla Model Y,81.5,2023-04-19 16:08:20,2023-04-19 17:53:56,63.81,1.76,Afternoon,23.9,92.7,20.3,4.7,DC_CCS
04e79dee-6d0,Tesla Model Y,80.2,2023-04-18 18:28:33,2023-04-18 19:23:45,35.81,0.92,Evening,37.0,76.8,14.0,3.0,DC_CCS
10e8e268-71b,Tesla Model S,100.8,2023-08-02 07:27:23,2023-08-02 17:27:59,50.71,10.01,Morning,48.2,95.7,30.8,14.0,AC_L2
b5621b2a-9cd,Tesla Model 3 LR,80.7,2023-06-11 20:51:09,2023-06-12 11:45:09,37.42,14.9,Evening,40.3,83.1,21.1,7.0,AC_L2
c15034ce-7b3,Chevy Bolt,63.8,2023-10-09 15:06:47,2023-10-10 01:34:59,34.44,10.47,Afternoon,44.9,95.2,23.0,9.8,AC_L2
